customer_id,customer_name,email,phone_number,city,registration_date,membership_type,loyalty_points
863,Stephen Wright,user863_freeman.com,939-809-2846,Howellhaven,2025-12-23,Regular,1234
864,Kelly Romero,user864_hughes.com,205-129-6599,East Brian,2024-05-16,Silver,4249
865,Craig Fields,user865_roth.biz,160-539-4189,South Michelle,2024-12-06,Silver,514
866,Rachel Lee,user866_tran.com,141-202-9946,Collinstown,2024-03-22,Silver,2081
867,Eric Carter,user867_hall.net,056-216-1826,North Kyle,2023-12-28,Silver,2744
868,Jessica Smith,user868_anderson.com,790-180-1848,Meganberg,2025-05-31,Silver,2195
869,Kyle Smith,user869_anderson.net,292-893-4701,Janicestad,2025-06-08,Regular,4618
870,Kelly Cruz,user870_walters.com,446-135-3862,Port Melodystad,2023-09-23,Platinum,1989
871,Michael Price,user871_levine.biz,284-837-2750,South Jonathanmouth,2026-04-15,Silver,2816
872,Elizabeth Martin,user872_cooper.com,126-101-9343,Elizabethchester,2025-03-05,Silver,2086
873,Ashley Smith,user873_scott-paul.com,887-386-3617,Lake Christophershire,2023-11-06,Regular,162
874,Melinda Perry,user874_travis.net,545-944-2673,Chelseamouth,2023-12-10,Gold,2216
875,Kathryn Ward,user875_wright.net,730-832-3608,New Emily,2026-03-04,Regular,3361
876,Kathryn Kelly,user876_patel.org,172-578-0556,Lunaport,2025-05-15,Regular,3286
877,Sarah Lucas,user877_johns.com,381-704-7305,West Jenniferville,2024-04-24,Silver,4951
878,Vincent Lane,user878_murphy.com,574-353-3481,Carpenterchester,2024-09-19,Regular,773
879,David Maxwell,user879_lynch.com,872-346-6963,Oconnellmouth,2026-01-24,Gold,2118
880,Paige Hoffman,user880_warren.org,422-949-4694,Sandrafort,2025-10-24,Silver,2595
881,Henry Baird,user881_grimes.info,780-872-4220,Port Barbara,2024-04-19,Regular,2725
882,Sean Brown,user882_johnson.com,104-347-6807,Richardland,2023-11-16,Platinum,1517
883,Brian Erickson,user883_gould-gray.com,986-986-5941,Hermanburgh,2025-08-25,Regular,4471
884,Justin Gomez,user884_may.biz,239-440-4899,New Alexander,2025-10-10,Silver,1986
885,Jeremy Mays,user885_graham.com,940-983-6249,Port Nancy,2024-05-02,Gold,3742
886,David Wilkinson,user886_haas.com,142-044-9685,North Saramouth,2024-03-24,Regular,1801
887,Stephanie White,user887_hansen.com,089-900-2951,Deleonmouth,2025-12-10,Gold,49
888,Tim Lee,user888_torres.com,069-396-2309,North Nicole,2023-11-21,Silver,1112
889,Sandra Aguilar,user889_reid.com,818-856-4424,Laurenside,2024-09-03,Platinum,2117
890,Shannon Thomas,user890_smith.org,007-612-5254,Port Kimberlyberg,2025-10-04,Platinum,2641
891,Savannah Joseph,user891_coffey.info,809-552-4410,Amberside,2025-07-08,Silver,4962
892,James Boone,user892_larson-henry.com,763-674-6110,Madelineland,2024-10-27,Platinum,2996
893,Zachary Hopkins,user893_doyle.com,001-918-1750,South Brianna,2024-07-23,Regular,4879
894,Charles Murphy,user894_sanchez.biz,981-594-4399,East Deanshire,2025-01-29,Platinum,1708
895,Cheryl Rodriguez,user895_robinson.biz,585-792-7018,Port Caleb,2025-07-12,Platinum,3699
896,Joseph Jenkins,user896_davis-young.com,687-601-6344,Marshallbury,2024-11-12,Silver,4745
897,Susan Fields,user897_hinton-brown.com,076-175-4010,Hardinhaven,2026-03-28,Regular,3615
898,James Edwards,user898_jones.info,780-752-8010,Mollyshire,2026-02-03,Regular,2457
899,Ryan Chen,user899_todd.com,240-731-6780,Gibsonside,2024-03-12,Gold,1596
900,Jeffrey Olson,user900_snyder-barry.com,421-078-4540,Port Randy,2024-05-30,Gold,1968
901,Deanna Cain,user901_estrada-holmes.net,490-003-3625,East Steven,2023-09-04,Silver,244
902,Brendan Mckay,user902_oconnor.com,972-371-6836,Shaneport,2025-06-16,Gold,3503
903,Jody Vega,user903_baker.com,917-780-9716,Lake Frederick,2026-02-09,Platinum,1497
904,Julia Matthews,user904_torres.com,548-453-7889,New James,2025-02-28,Regular,2395
905,Monica Coleman,user905_allen-walker.com,272-122-1503,North Tonya,2024-07-11,Silver,2619
906,Danielle Pope,user906_cross-schneider.com,026-654-2447,Erichaven,2023-11-04,Platinum,1674
907,Courtney Morris,user907_allen.net,140-404-5768,Amyside,2025-03-18,Platinum,151
908,Mark Johnson,user908_hubbard.com,759-706-2113,New Laceyshire,2025-06-22,Silver,2480
909,Kyle Gilmore,user909_jackson-dunn.com,549-848-9193,Port Kevin,2024-12-24,Silver,2959
910,Vicki Mcgrath,user910_wong.net,923-588-5684,East Julie,2024-05-14,Regular,942
911,Andrea Blair,user911_jones.com,880-692-7635,Schwartzmouth,2025-07-05,Platinum,1323
912,Kathy Lewis,user912_blair.net,802-780-6156,Jeffreyville,2025-08-11,Silver,4558
913,Christopher Booker,user913_bullock.com,158-977-1591,Dianafort,2024-06-17,Platinum,115
914,Joanna Adams,user914_shelton-hughes.info,243-779-8593,Josephfort,2025-03-11,Regular,3552
915,Brett Thompson,user915_dunn.com,459-440-0941,Colemanshire,2025-11-10,Silver,336
916,Nathan Wilcox,user916_vaughn.com,147-311-4554,Lake Kerrifort,2024-09-15,Silver,795
917,Kevin Braun,user917_weaver.com,331-768-1785,Keithfort,2024-08-08,Regular,467
918,Cody Cabrera,user918_jordan.com,258-746-4877,South Antonio,2025-06-02,Gold,3348
919,Kelly Beltran,user919_murphy.com,472-260-4986,Port Benjamin,2025-06-06,Regular,1949
920,Amanda Brown,user920_miller.com,102-953-5712,West Tylerfurt,2024-11-21,Silver,4164
921,Benjamin Johnston MD,user921_powers.com,578-038-6943,Underwoodfort,2023-08-31,Gold,343
922,Jesse Thomas,user922_young.com,685-655-6984,Lake Jeffrey,2026-05-11,Silver,4679
923,Vanessa Le,user923_murillo.com,694-809-8392,Schmidthaven,2025-05-31,Regular,487
924,Michael Reed,user924_martinez.com,720-727-7815,Lake Richard,2026-06-23,Silver,3675
925,Joe Tyler,user925_baird.com,623-898-2534,Samanthatown,2025-05-03,Platinum,642
926,Adam Rivera,user926_howard.com,211-231-0116,North Jessica,2026-02-05,Regular,405
927,Kathryn Parsons,user927_anderson-richardson.com,880-323-5386,Rebeccatown,2025-06-22,Regular,2232
928,Joseph Norris,user928_grant.com,399-302-3021,Adkinsville,2024-06-21,Regular,3118
929,Lindsay Bird,user929_daugherty.net,460-168-0054,Lopezberg,2025-07-12,Gold,1861
930,Rebecca Miller,user930_russell-ferguson.com,366-391-7132,Angelaville,2024-12-09,Platinum,992
931,Richard Miller,user931_salinas.com,851-076-6667,Patrickchester,2024-01-08,Gold,3061
932,James Watkins,user932_ramos.com,982-823-6493,West Lisa,2025-04-28,Silver,2227
933,Melanie Jordan,user933_bruce-peck.org,811-817-6853,North Jennifer,2023-09-25,Regular,1759
934,Jeremy Chen,user934_bush.com,315-500-0343,Lozanoview,2024-03-25,Gold,1408
935,Elizabeth Roberts,user935_bird.com,758-746-8026,Hernandezfort,2024-05-09,Platinum,2719
936,Sonia Armstrong,user936_davis.org,063-159-3033,East Joshua,2024-12-26,Platinum,1053
937,Richard Harper,user937_thomas-evans.biz,477-798-1754,Watsonview,2025-06-13,Silver,152
938,Jackson Keller,user938_young-manning.com,352-176-0168,North Thomas,2024-03-25,Gold,5
939,Jason Mann,user939_taylor.org,493-513-9357,West Susanhaven,2024-01-27,Platinum,2031
940,Troy Lee,user940_arnold.net,875-106-9306,North Melissa,2025-09-23,Platinum,421
941,Charles Byrd,user941_allen.com,166-403-1634,North Thomas,2026-01-17,Platinum,3857
942,Mallory Adams,user942_webster.com,475-971-3739,Norrismouth,2024-09-24,Regular,2955
943,Timothy Hansen,user943_garcia.biz,883-705-0558,Jamesborough,2024-03-14,Gold,3463
944,Mitchell Little,user944_hernandez-freeman.com,014-717-5938,Bobbyton,2026-02-12,Platinum,1934
945,Sonya Wells,user945_adams.com,313-891-0592,New Sean,2024-11-03,Regular,3329
946,Vickie Turner,user946_joseph.com,305-596-2782,Port Christopher,2026-02-19,Platinum,9
947,Ian Johnson,user947_williamson.com,861-370-7173,East Ashleytown,2026-06-21,Regular,140
948,Fred Bryan,user948_johnston.com,913-623-3739,Ashleyside,2024-04-18,Regular,4572
949,Anthony Herrera,user949_hendrix.com,502-171-2980,New Kevinfurt,2024-04-07,Regular,83
950,Randy Olson,user950_myers.info,919-711-3843,Kimberlyland,2024-04-21,Regular,3562
951,Michelle Fischer,user951_lee.com,747-618-1119,Margaretport,2025-10-30,Gold,2924
952,John Hernandez,user952_martinez.com,434-598-7909,Port Earl,2026-03-23,Gold,59
953,Tammy Case,user953_kelly.com,822-391-2745,Tiffanychester,2026-04-03,Platinum,2621
954,Shawn Evans,user954_joseph.biz,386-182-2521,Lake James,2026-04-16,Platinum,3946
955,Jason Tate,user955_lucero-sutton.net,059-762-2741,Loritown,2026-05-04,Regular,4004
956,Nathaniel Miller,user956_olson.com,978-776-0614,Dayberg,2024-12-04,Gold,1360
957,Gary Cruz,user957_roberts.com,173-187-6864,Mcneilfort,2024-01-03,Platinum,2924
958,John Martinez,user958_harmon-walker.com,993-796-5044,Lake Jamesview,2023-10-03,Regular,2476
959,Kenneth Guerra,user959_knight-reed.com,258-355-6643,Ramseyfort,2024-10-09,Regular,851
960,Kathryn Murphy,user960_french.com,154-982-8922,South Marcus,2023-08-14,Silver,4448
961,Daniel Travis,user961_davenport.info,757-483-9986,South Karenfurt,2025-01-16,Regular,433
962,Olivia Alexander,user962_conley.org,196-337-2794,Scottview,2024-07-15,Gold,4872
963,Alejandro Fitzpatrick,user963_novak.com,961-768-6756,Mullinshaven,2025-10-04,Gold,4551
964,Peter Ali,user964_moore.com,150-102-4247,East Willietown,2026-06-28,Platinum,775
965,Nicole Wright,user965_brown.com,465-937-6411,Lake Jenniferchester,2023-08-23,Silver,4959
966,Christina Williams,user966_edwards.com,313-996-1277,Marilynmouth,2026-04-10,Gold,3391
967,William Bender,user967_gilbert.com,296-215-7480,Travishaven,2024-11-15,Platinum,3032
968,Stacie Nguyen,user968_mathis.com,585-273-6842,Rollinsview,2025-12-29,Gold,2302
969,Anthony Harris,user969_harris.com,744-354-4838,North Alexander,2024-04-06,Platinum,4614
970,Kari King,user970_taylor.org,725-895-8208,Lake Christopherstad,2026-06-27,Gold,1773
971,Melissa Powell,user971_price-adams.org,237-678-2617,North Alexander,2024-10-27,Gold,3324
972,Nicholas Smith,user972_johnson.com,275-639-0500,Stonefort,2024-02-24,Silver,2591
973,Frank Wright,user973_mckee.com,031-863-2310,South Phillipberg,2025-08-26,Silver,968
974,Jared Flores,user974_hernandez.com,866-929-8596,Higginsview,2023-11-21,Platinum,3504
975,Emily Hudson,user975_knight.org,436-259-6420,South Shawn,2026-06-28,Silver,4650
976,Alexander Johnson,user976_alexander.info,497-119-6171,Bartonfort,2024-05-15,Silver,2197
977,Jessica Martinez,user977_clark-carter.org,956-026-5000,Lake Amber,2023-09-29,Gold,954
978,Tony Stout,user978_ward.biz,816-702-2109,Craneborough,2023-07-17,Regular,4297
979,Theresa Patterson,user979_barron.net,038-502-5865,South Chris,2023-08-30,Silver,1478
980,Matthew Chapman,user980_hanson-coleman.com,898-656-2977,North Dustin,2023-12-28,Regular,139
981,Dr. Paul Young,user981_strickland.com,845-666-8019,Browntown,2024-08-14,Platinum,1475
982,Michael Alvarado,user982_garcia.org,644-743-2587,West Marytown,2023-09-05,Gold,3239
983,Donald Smith,user983_kelly.com,673-410-6689,North Dillon,2024-02-03,Gold,1718
984,Roy Guerra,user984_flores-cohen.com,365-746-3954,Ramosbury,2026-01-07,Gold,1401
985,Margaret Young,user985_frazier.com,423-658-2943,West Jessica,2026-05-11,Gold,1789
986,Nancy Mcintyre,user986_thompson.com,840-989-5899,Nicoleville,2025-01-14,Regular,150
987,Erika Villanueva,user987_morton.com,420-221-9688,West Sarah,2026-01-31,Regular,3701
988,Alexis Green,user988_griffith-wilcox.biz,254-825-3151,Brandyborough,2023-12-15,Regular,585
989,Cathy Williamson,user989_hardy.org,728-037-0027,Bennettbury,2024-10-31,Silver,758
990,Julie Bailey DDS,user990_adams.com,663-321-1351,North Donnastad,2024-11-17,Gold,475
991,Michael Barrett,user991_martin-powell.com,240-256-5652,North Katherineshire,2025-06-23,Platinum,3967
992,Kimberly Walker,user992_vaughn-davenport.com,029-310-8941,Jacksonshire,2025-09-25,Gold,1076
993,Elijah Scott,user993_campbell.com,354-040-4909,Callahanmouth,2026-02-19,Regular,4534
994,Stephanie Anderson,user994_griffith-tyler.info,793-163-8712,South Elizabeth,2025-06-09,Platinum,1185
995,Joseph Cantrell,user995_davis.info,918-965-6887,Port Candice,2024-03-29,Silver,185
996,Jonathan Ramos,user996_english.biz,015-590-9181,Huertaberg,2025-09-08,Regular,4780
997,Yolanda Montgomery,user997_rosales.com,247-265-7314,Benjaminview,2024-10-20,Platinum,1574
998,Nicole Vaughn,user998_sanders.com,485-581-6449,Stephensstad,2025-08-15,Regular,4190
999,David Wagner,user999_rodriguez.com,415-311-2632,Lake Christopherland,2024-10-12,Gold,2936
1000,Mr. William Castro DDS,user1000_miller.com,635-867-6490,North Lorimouth,2023-08-26,Regular,846
